#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:dummy_aln" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:dummy_aln" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:dummy_aln" name="popSize">17.0</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:dummy_aln" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:dummy_aln">
#                    <trait id="dateTrait.t:dummy_aln" spec="beast.evolution.tree.TraitSet" traitname="date">
#                t1_2000=2000.0,
#t2_2005=2005.0,
#t3_2003.51=2003.51,
#t4_2004.86=2004.86,
#t5_2004.04=2004.04,
#t6_2003.19=2003.19,
#t7_2004.41=2004.41,
#t8_2003.43=2003.43,
#t9_2002.95=2002.95,
#t10_2004.17=2004.17,
#t11_2001.38=2001.38,
#t12_2002.95=2002.95,
#t13_2004.98=2004.98,
#t14_2004.66=2004.66,
#t15_2001.7=2001.7,
#t16_2004.7=2004.7,
#t17_2003.96=2003.96,
#t18_2002.28=2002.28,
#t19_2001.28=2001.28,
#t20_2002.06=2002.06,
#t21_2001.25=2001.25,
#t22_2000.1=2000.1,
#t23_2004.42=2004.42,
#t24_2002.57=2002.57,
#t25_2001.03=2001.03,
#t26_2004.33=2004.33,
#t27_2001.66=2001.66,
#t28_2004.33=2004.33,
#t29_2004.59=2004.59,
#t30_2003.14=2003.14,
#t31_2000.9=2000.9,
#t32_2002.71=2002.71,
#t33_2003.11=2003.11,
#t34_2002.08=2002.08,
#t35_2001.46=2001.46,
#t36_2004.96=2004.96,
#t37_2005=2005.0,
#t38_2003.36=2003.36,
#t39_2002=2002.0,
#t40_2003.31=2003.31,
#t41_2001.86=2001.86,
#t42_2004.58=2004.58,
#t43_2003.16=2003.16,
#t44_2000.25=2000.25,
#t45_2000.88=2000.88,
#t46_2001.49=2001.49,
#t47_2003.42=2003.42,
#t48_2002.2=2002.2,
#t49_2004=2004.0,
#t50_2000.5=2000.5,
#t51_2001.2=2001.2,
#t52_2001.64=2001.64,
#t53_2000.2=2000.2,
#t54_2002.29=2002.29,
#t55_2000.15=2000.15,
#t56_2000.17=2000.17,
#t57_2004.17=2004.17,
#t58_2004.83=2004.83,
#t59_2000.24=2000.24,
#t60_2001.54=2001.54,
#t61_2001.66=2001.66,
#t62_2002.07=2002.07,
#t63_2000.41=2000.41,
#t64_2001.54=2001.54,
#t65_2001.8=2001.8,
#t66_2000.24=2000.24,
#t67_2004.1=2004.1,
#t68_2001.85=2001.85,
#t69_2004.68=2004.68,
#t70_2004.42=2004.42,
#t71_2000.03=2000.03,
#t72_2004.48=2004.48,
#t73_2003.9=2003.9,
#t74_2001.39=2001.39,
#t75_2002.82=2002.82,
#t76_2002.53=2002.53,
#t77_2004.12=2004.12,
#t78_2002.62=2002.62,
#t79_2004.78=2004.78,
#t80_2003.11=2003.11,
#t81_2004.96=2004.96,
#t82_2003.1=2003.1,
#t83_2003.73=2003.73,
#t84_2004.39=2004.39,
#t85_2002.56=2002.56,
#t86_2004.79=2004.79,
#t87_2004.22=2004.22,
#t88_2000.71=2000.71,
#t89_2001.42=2001.42,
#t90_2002.4=2002.4,
#t91_2002.1=2002.1,
#t92_2002.81=2002.81,
#t93_2000.34=2000.34,
#t94_2002.71=2002.71,
#t95_2004.69=2004.69,
#t96_2003.53=2003.53,
#t97_2003.04=2003.04,
#t98_2002.23=2002.23,
#t99_2003.99=2003.99,
#t100_2001.37=2001.37                
#                                    <taxa id="TaxonSet.dummy_aln" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.dummy_aln"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:dummy_aln" name="distribution">
#            <parameter id="clockRate.c:dummy_aln" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:dummy_aln" name="distribution" x="@popSize.t:dummy_aln">
#            <Uniform id="Uniform.01" lower="16.0" name="distr" upper="18.0"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	popSize	CoalescentConstant.
80000	-377.20803578189856	NaN	-377.20803578189856	NaN	23.921173025747876	2.1426629554246296E161	17.0	-376.5148886013386
80500	-369.2207399086377	NaN	-369.2207399086377	NaN	17.669216098234738	1.10451634053254E162	17.0	-368.52759272807776
81000	-380.8001905138622	NaN	-380.8001905138622	NaN	24.13772864239661	1.4797897426010625E166	17.0	-380.1070433333023
81500	-381.4216851906091	NaN	-381.4216851906091	NaN	28.563061341719152	1.9281121793101155E168	17.0	-380.72853801004914
82000	-377.3631031315838	NaN	-377.3631031315838	NaN	22.58330776464145	1.963947976298607E169	17.0	-376.66995595102384
82500	-373.5832859874874	NaN	-373.5832859874874	NaN	64.13323392374758	1.5432177880329058E170	17.0	-372.89013880692744
83000	-373.6096882109225	NaN	-373.6096882109225	NaN	42.739180065172775	1.1550393351533918E170	17.0	-372.91654103036257
83500	-372.93581210318735	NaN	-372.93581210318735	NaN	46.3905767013954	2.186913618893227E170	17.0	-372.2426649226274
84000	-374.2553094577699	NaN	-374.2553094577699	NaN	13.319461834892545	1.0958908099063399E172	17.0	-373.56216227720995
84500	-368.0043495519799	NaN	-368.0043495519799	NaN	33.627064089274796	3.867650605476301E173	17.0	-367.31120237141994
85000	-368.2554949842392	NaN	-368.2554949842392	NaN	51.860691922099704	5.827100580485836E175	17.0	-367.56234780367924
85500	-368.5267365821272	NaN	-368.5267365821272	NaN	17.84745522972402	5.201246625741029E176	17.0	-367.8335894015673
86000	-370.6708113297794	NaN	-370.6708113297794	NaN	27.37919685335023	2.9452821530223165E178	17.0	-369.97766414921944
86500	-369.9109374908897	NaN	-369.9109374908897	NaN	50.308657023129314	2.031858772697664E181	17.0	-369.21779031032975
87000	-369.1216753297999	NaN	-369.1216753297999	NaN	26.22165851775263	1.324508297434638E181	17.0	-368.42852814924
87500	-373.01617900433325	NaN	-373.01617900433325	NaN	31.797296192735857	3.737179756300524E180	17.0	-372.3230318237733
88000	-375.40243834849633	NaN	-375.40243834849633	NaN	66.39205612715931	7.72109272397261E180	17.0	-374.7092911679364
88500	-374.9278703838469	NaN	-374.9278703838469	NaN	30.988979208264645	4.370676642491963E180	17.0	-374.23472320328693
89000	-368.1363529577057	NaN	-368.1363529577057	NaN	16.831611710673258	1.0367630730528137E181	17.0	-367.44320577714575
89500	-372.1187666430466	NaN	-372.1187666430466	NaN	32.11573787400735	2.0758268718880303E184	17.0	-371.4256194624867
90000	-384.6276158286583	NaN	-384.6276158286583	NaN	27.894111687714766	3.373854871638827E184	17.0	-383.93446864809835
90500	-372.77121274308246	NaN	-372.77121274308246	NaN	60.09258128455658	9.306081340967042E183	17.0	-372.0780655625225
91000	-369.34374906385244	NaN	-369.34374906385244	NaN	25.565847332640693	7.651407810816214E185	17.0	-368.6506018832925
91500	-371.4583214445521	NaN	-371.4583214445521	NaN	43.52543459335376	2.816356826602589E186	17.0	-370.76517426399215
92000	-374.25066469607935	NaN	-374.25066469607935	NaN	61.116213736084866	5.393529641020635E189	17.0	-373.5575175155194
92500	-367.77198945435543	NaN	-367.77198945435543	NaN	48.351273269161716	1.7868239816670998E190	17.0	-367.0788422737955
93000	-371.7287749574803	NaN	-371.7287749574803	NaN	34.62939846806294	3.1462258354208243E191	17.0	-371.03562777692036
93500	-377.7462038521696	NaN	-377.7462038521696	NaN	29.57721973347112	1.7589391434007466E193	17.0	-377.0530566716096
94000	-391.9298050138648	NaN	-391.9298050138648	NaN	76.53655794011854	1.884300579085207E196	17.0	-391.23665783330483
94500	-383.80244158212236	NaN	-383.80244158212236	NaN	28.997638035109514	7.166855569076388E197	17.0	-383.1092944015624
95000	-392.0289686997845	NaN	-392.0289686997845	NaN	27.41118363430596	1.4610104190770255E198	17.0	-391.33582151922457
95500	-394.8976404120984	NaN	-394.8976404120984	NaN	35.1066381137542	1.7487781607040366E200	17.0	-394.20449323153844
96000	-392.1745913306462	NaN	-392.1745913306462	NaN	29.295876001671548	1.9929699146418757E202	17.0	-391.48144415008625
96500	-394.282274721676	NaN	-394.282274721676	NaN	41.55157329182553	9.38957118645534E203	17.0	-393.58912754111606
97000	-383.6154436555945	NaN	-383.6154436555945	NaN	18.607002691947688	3.289411808847357E204	17.0	-382.92229647503456
97500	-382.07507239768665	NaN	-382.07507239768665	NaN	17.634272789960942	2.2115251792108225E205	17.0	-381.3819252171267
98000	-386.7961082133703	NaN	-386.7961082133703	NaN	61.26831836634545	2.055710027612883E207	17.0	-386.10296103281036
98500	-385.1470982712701	NaN	-385.1470982712701	NaN	32.254883326712786	8.650957404306006E208	17.0	-384.4539510907102
99000	-381.8677728753525	NaN	-381.8677728753525	NaN	29.821373291351723	1.4735144120672091E212	17.0	-381.17462569479255
99500	-390.0140218840371	NaN	-390.0140218840371	NaN	32.36137916169539	7.662660410010418E211	17.0	-389.32087470347716
100000	-385.6351163290471	NaN	-385.6351163290471	NaN	33.60678402429362	9.071684343627236E213	17.0	-384.94196914848715
100500	-389.72528680368254	NaN	-389.72528680368254	NaN	21.718627992495655	1.8271285527593844E215	17.0	-389.0321396231226
101000	-385.0027980062323	NaN	-385.0027980062323	NaN	27.304162490101568	1.3191682265497845E217	17.0	-384.30965082567235
101500	-384.28396954759467	NaN	-384.28396954759467	NaN	31.707003289118678	4.563274023431516E221	17.0	-383.5908223670347
102000	-386.48323470124416	NaN	-386.48323470124416	NaN	39.136998683362336	9.876829182997543E221	17.0	-385.7900875206842
102500	-397.46067430735417	NaN	-397.46067430735417	NaN	32.243346031920794	1.7486359969958477E223	17.0	-396.7675271267942
103000	-376.85663366544657	NaN	-376.85663366544657	NaN	28.319050414343018	4.930275945286656E225	17.0	-376.1634864848866
103500	-377.76841650249366	NaN	-377.76841650249366	NaN	17.211894278914308	1.3662708636081141E227	17.0	-377.0752693219337
104000	-383.53259427983943	NaN	-383.53259427983943	NaN	17.65442513266062	9.483907581871181E229	17.0	-382.8394470992795
104500	-375.1225471874223	NaN	-375.1225471874223	NaN	31.310305063676164	4.007280600993553E230	17.0	-374.42940000686235
105000	-359.23256293351915	NaN	-359.23256293351915	NaN	24.275457801156517	1.9716773206214017E232	17.0	-358.5394157529592
105500	-361.5252238164772	NaN	-361.5252238164772	NaN	54.86818663488095	2.263379769948942E233	17.0	-360.83207663591725
106000	-377.07457054269514	NaN	-377.07457054269514	NaN	60.199441483892734	1.066418415305226E234	17.0	-376.3814233621352
106500	-384.86160444580923	NaN	-384.86160444580923	NaN	17.401343276385163	6.746509941150664E236	17.0	-384.1684572652493
107000	-369.6887900179671	NaN	-369.6887900179671	NaN	35.78308544205362	6.936171265110416E238	17.0	-368.99564283740716
107500	-365.13928029448175	NaN	-365.13928029448175	NaN	42.252398923069094	1.6597310344974423E241	17.0	-364.4461331139218
108000	-370.377452132331	NaN	-370.377452132331	NaN	29.820520648854455	1.6560200828505102E242	17.0	-369.684304951771
108500	-372.6542065271701	NaN	-372.6542065271701	NaN	20.955161558823406	5.645760714510509E241	17.0	-371.96105934661017
109000	-382.60155500696067	NaN	-382.60155500696067	NaN	38.30725253765761	1.0179003177451667E244	17.0	-381.9084078264007
109500	-379.298008660243	NaN	-379.298008660243	NaN	29.679166973861083	5.905994239908328E245	17.0	-378.60486147968305
110000	-378.3870442768343	NaN	-378.3870442768343	NaN	34.85842822684218	1.867967569600232E247	17.0	-377.6938970962743
110500	-368.65732400038195	NaN	-368.65732400038195	NaN	35.28132005080641	1.390278033906209E247	17.0	-367.964176819822
111000	-374.55052946499035	NaN	-374.55052946499035	NaN	45.679093518261055	3.3672700405891046E247	17.0	-373.8573822844304
111500	-378.56541810273114	NaN	-378.56541810273114	NaN	26.270532283756868	5.418635779550164E249	17.0	-377.8722709221712
112000	-378.75716795824036	NaN	-378.75716795824036	NaN	68.84061943552608	8.214860665609761E250	17.0	-378.0640207776804
112500	-382.18196109540173	NaN	-382.18196109540173	NaN	58.31548436636953	3.1310589866295344E250	17.0	-381.4888139148418
113000	-387.8032559660769	NaN	-387.8032559660769	NaN	43.060123881442976	7.470241755995105E252	17.0	-387.11010878551696
113500	-390.7906494690587	NaN	-390.7906494690587	NaN	48.84514610303755	7.625944428827558E253	17.0	-390.09750228849873
114000	-395.8019210350251	NaN	-395.8019210350251	NaN	97.24683239053606	2.386409504080938E254	17.0	-395.10877385446514
114500	-379.0646326442646	NaN	-379.0646326442646	NaN	70.41356128993894	8.660316352538521E256	17.0	-378.37148546370463
115000	-366.5472828612464	NaN	-366.5472828612464	NaN	38.451184223854156	3.1666551571334118E258	17.0	-365.85413568068645
115500	-372.179533025709	NaN	-372.179533025709	NaN	45.62789794609819	1.7510475423138193E259	17.0	-371.4863858451491
116000	-385.02905420688114	NaN	-385.02905420688114	NaN	21.502389212177974	2.0160435416653482E260	17.0	-384.3359070263212
116500	-381.991483324388	NaN	-381.991483324388	NaN	25.069074160306197	7.730675206515295E260	17.0	-381.29833614382807
117000	-371.7794059376454	NaN	-371.7794059376454	NaN	40.79003853619774	5.375472776404354E264	17.0	-371.08625875708543
117500	-374.10526287389774	NaN	-374.10526287389774	NaN	21.412736896558403	6.184669735523545E267	17.0	-373.4121156933378
118000	-378.0902809887742	NaN	-378.0902809887742	NaN	18.58758128216859	3.251736051346726E270	17.0	-377.3971338082143
118500	-377.955669698058	NaN	-377.955669698058	NaN	66.07460564206745	3.509175797975218E270	17.0	-377.26252251749804
119000	-377.4875068727326	NaN	-377.4875068727326	NaN	25.478596341199715	3.4540676764262314E273	17.0	-376.79435969217263
119500	-375.53435912450385	NaN	-375.53435912450385	NaN	40.13283483199812	1.3053717809334316E276	17.0	-374.8412119439439
120000	-375.69037639395964	NaN	-375.69037639395964	NaN	22.44130018841573	5.305691653909838E277	17.0	-374.9972292133997
120500	-379.7414367503799	NaN	-379.7414367503799	NaN	16.844820449658304	3.7252626825423426E278	17.0	-379.04828956981993
121000	-377.42153546157607	NaN	-377.42153546157607	NaN	22.394318127700842	1.3300833624581661E281	17.0	-376.7283882810161
121500	-367.94116368005865	NaN	-367.94116368005865	NaN	20.256961650996935	2.9229785537611976E283	17.0	-367.2480164994987
122000	-366.86942037690426	NaN	-366.86942037690426	NaN	25.055662341089374	6.055154310232034E286	17.0	-366.1762731963443
122500	-382.1571623306558	NaN	-382.1571623306558	NaN	67.52701746359601	1.8661104098525848E289	17.0	-381.46401515009586
123000	-383.8522551689406	NaN	-383.8522551689406	NaN	44.33061478497265	3.0694033004459523E289	17.0	-383.15910798838064
123500	-385.05046443705777	NaN	-385.05046443705777	NaN	33.367345220365095	1.894774460264984E290	17.0	-384.3573172564978
124000	-395.33778918331535	NaN	-395.33778918331535	NaN	57.37969812476041	5.870918495251983E290	17.0	-394.6446420027554
124500	-381.3008440221087	NaN	-381.3008440221087	NaN	37.15182624157521	7.750300092952969E293	17.0	-380.6076968415488
125000	-384.80397097526685	NaN	-384.80397097526685	NaN	38.51868267850845	4.945117107027383E296	17.0	-384.1108237947069
125500	-384.17892634147097	NaN	-384.17892634147097	NaN	89.08393564827188	2.43037224728985E300	17.0	-383.485779160911
126000	-369.8087599064306	NaN	-369.8087599064306	NaN	31.153497685809285	1.935499857894663E302	17.0	-369.1156127258707
126500	-365.9478651210987	NaN	-365.9478651210987	NaN	33.10672357038861	1.950221318456652E302	17.0	-365.25471794053874
127000	-374.0570185251542	NaN	-374.0570185251542	NaN	25.026177727882175	2.0051322326676796E304	17.0	-373.36387134459426
127500	-371.9502054970092	NaN	-371.9502054970092	NaN	48.035301026195306	7.660787947758384E305	17.0	-371.2570583164493
128000	-381.5826479836416	NaN	-381.5826479836416	NaN	35.51960715080259	2.5831936980619033E304	17.0	-380.88950080308166
128500	-380.95168828820886	NaN	-380.95168828820886	NaN	48.34729452141128	5.158491479164619E305	17.0	-380.2585411076489
129000	-393.82570504588773	NaN	-393.82570504588773	NaN	52.72907743280218	Infinity	17.0	-393.1325578653278
129500	-399.05791074266796	NaN	-399.05791074266796	NaN	40.65105535382029	Infinity	17.0	-398.364763562108
130000	-377.01966099024276	NaN	-377.01966099024276	NaN	52.860262904048824	Infinity	17.0	-376.3265138096828
130500	-375.2132955639249	NaN	-375.2132955639249	NaN	32.93149465142724	Infinity	17.0	-374.5201483833649
131000	-380.36563508076165	NaN	-380.36563508076165	NaN	41.48420037900228	Infinity	17.0	-379.6724879002017
131500	-393.83939756086596	NaN	-393.83939756086596	NaN	36.85200103478424	Infinity	17.0	-393.146250380306
132000	-385.8512931323434	NaN	-385.8512931323434	NaN	30.405330853204823	Infinity	17.0	-385.15814595178347
132500	-397.9529734900986	NaN	-397.9529734900986	NaN	31.724564741211907	Infinity	17.0	-397.25982630953865
133000	-388.31842342860523	NaN	-388.31842342860523	NaN	25.848704702240592	Infinity	17.0	-387.6252762480453
133500	-381.9849453923527	NaN	-381.9849453923527	NaN	58.241111966913664	Infinity	17.0	-381.29179821179275
134000	-392.34192656936415	NaN	-392.34192656936415	NaN	50.59687268792605	Infinity	17.0	-391.6487793888042
134500	-381.4696242981012	NaN	-381.4696242981012	NaN	25.42251606114213	Infinity	17.0	-380.7764771175413
135000	-394.5353732100015	NaN	-394.5353732100015	NaN	23.529586071110014	Infinity	17.0	-393.8422260294416
135500	-376.9549168597877	NaN	-376.9549168597877	NaN	34.03418865304311	Infinity	17.0	-376.26176967922777
136000	-394.1026164711954	NaN	-394.1026164711954	NaN	48.53150134588829	Infinity	17.0	-393.40946929063546
136500	-390.287394295593	NaN	-390.287394295593	NaN	136.75912614917226	Infinity	17.0	-389.59424711503306
137000	-376.0255395991961	NaN	-376.0255395991961	NaN	23.392632060370396	Infinity	17.0	-375.3323924186362
137500	-383.5210059556632	NaN	-383.5210059556632	NaN	77.16228051272726	Infinity	17.0	-382.82785877510327
138000	-379.35917747584165	NaN	-379.35917747584165	NaN	31.45251749322027	Infinity	17.0	-378.6660302952817
138500	-378.27661688531356	NaN	-378.27661688531356	NaN	23.972174015725074	Infinity	17.0	-377.5834697047536
139000	-390.1819385808707	NaN	-390.1819385808707	NaN	19.701296946552883	Infinity	17.0	-389.48879140031073
139500	-386.78824542870336	NaN	-386.78824542870336	NaN	12.499079447670887	Infinity	17.0	-386.0950982481434
140000	-386.144507675959	NaN	-386.144507675959	NaN	31.21087743127486	Infinity	17.0	-385.45136049539906
140500	-381.80884612237537	NaN	-381.80884612237537	NaN	43.21536010368611	Infinity	17.0	-381.1156989418154
141000	-366.01739035302285	NaN	-366.01739035302285	NaN	42.40449330888863	Infinity	17.0	-365.3242431724629
141500	-360.36062889146103	NaN	-360.36062889146103	NaN	61.27046000340734	Infinity	17.0	-359.6674817109011
142000	-360.04275413661367	NaN	-360.04275413661367	NaN	17.854769570704086	Infinity	17.0	-359.3496069560537
142500	-361.2651113167719	NaN	-361.2651113167719	NaN	19.815245472416578	Infinity	17.0	-360.57196413621193
143000	-372.9586144696479	NaN	-372.9586144696479	NaN	18.565222101348102	Infinity	17.0	-372.26546728908795
143500	-377.14439391102536	NaN	-377.14439391102536	NaN	32.28284093816133	Infinity	17.0	-376.4512467304654
144000	-372.56834960947066	NaN	-372.56834960947066	NaN	28.775090336457236	Infinity	17.0	-371.8752024289107
144500	-376.2893637013542	NaN	-376.2893637013542	NaN	52.75733154073374	Infinity	17.0	-375.59621652079426
145000	-374.0553278319581	NaN	-374.0553278319581	NaN	87.5455734324554	Infinity	17.0	-373.36218065139815
145500	-372.889042075289	NaN	-372.889042075289	NaN	18.114704414157103	Infinity	17.0	-372.19589489472907
146000	-374.14045645542666	NaN	-374.14045645542666	NaN	25.68958594548408	Infinity	17.0	-373.4473092748667
146500	-383.04892957318424	NaN	-383.04892957318424	NaN	45.85488736819423	Infinity	17.0	-382.3557823926243
147000	-388.04295098756495	NaN	-388.04295098756495	NaN	31.331234332541232	Infinity	17.0	-387.349803807005
147500	-393.98850741052536	NaN	-393.98850741052536	NaN	56.89791793556437	Infinity	17.0	-393.2953602299654
148000	-399.85391175536034	NaN	-399.85391175536034	NaN	91.10286560519464	Infinity	17.0	-399.1607645748004
148500	-388.8778534477677	NaN	-388.8778534477677	NaN	56.20312012943892	Infinity	17.0	-388.18470626720773
149000	-372.0281477802888	NaN	-372.0281477802888	NaN	23.870075568268177	Infinity	17.0	-371.33500059972886
149500	-379.11861830296925	NaN	-379.11861830296925	NaN	25.640126710092154	Infinity	17.0	-378.4254711224093
150000	-378.02614435930457	NaN	-378.02614435930457	NaN	77.42215388492306	Infinity	17.0	-377.3329971787446
150500	-371.1155565217739	NaN	-371.1155565217739	NaN	86.60298168357428	Infinity	17.0	-370.42240934121395
151000	-381.74676742488174	NaN	-381.74676742488174	NaN	38.52135733716632	Infinity	17.0	-381.0536202443218
151500	-378.8050139296132	NaN	-378.8050139296132	NaN	19.417689214718443	Infinity	17.0	-378.11186674905326
152000	-369.4714264450372	NaN	-369.4714264450372	NaN	13.876382107282643	Infinity	17.0	-368.77827926447725
152500	-382.00937732393885	NaN	-382.00937732393885	NaN	31.9276286344828	Infinity	17.0	-381.3162301433789
153000	-369.0068231028545	NaN	-369.0068231028545	NaN	28.073768422441564	Infinity	17.0	-368.3136759222946
153500	-372.40090306774493	NaN	-372.40090306774493	NaN	30.960426579435094	Infinity	17.0	-371.707755887185
154000	-373.41882171835357	NaN	-373.41882171835357	NaN	24.370163754560643	Infinity	17.0	-372.7256745377936
154500	-373.1716257797804	NaN	-373.1716257797804	NaN	32.0889050251838	Infinity	17.0	-372.47847859922047
155000	-380.6924654589148	NaN	-380.6924654589148	NaN	37.83301002076833	Infinity	17.0	-379.99931827835485
155500	-376.70757219899826	NaN	-376.70757219899826	NaN	34.65977435041848	Infinity	17.0	-376.0144250184383
156000	-376.07995594518627	NaN	-376.07995594518627	NaN	27.5021328526425	Infinity	17.0	-375.3868087646263
156500	-370.8397634470244	NaN	-370.8397634470244	NaN	46.02534800873426	Infinity	17.0	-370.14661626646443
157000	-366.32952183540704	NaN	-366.32952183540704	NaN	32.19714779373313	Infinity	17.0	-365.6363746548471
157500	-369.63229694525825	NaN	-369.63229694525825	NaN	38.137745449579384	Infinity	17.0	-368.9391497646983
158000	-375.2236928331233	NaN	-375.2236928331233	NaN	44.7590692351426	Infinity	17.0	-374.5305456525634
158500	-370.3242999414465	NaN	-370.3242999414465	NaN	61.23380293320657	Infinity	17.0	-369.63115276088655
159000	-371.3010065803361	NaN	-371.3010065803361	NaN	101.4758007890952	Infinity	17.0	-370.60785939977615
159500	-368.2113248678942	NaN	-368.2113248678942	NaN	34.913330250654795	Infinity	17.0	-367.51817768733423
160000	-370.5398465186208	NaN	-370.5398465186208	NaN	68.31378140070842	Infinity	17.0	-369.84669933806083
160500	-383.0804834392776	NaN	-383.0804834392776	NaN	38.4531705316429	Infinity	17.0	-382.38733625871765
161000	-395.97484982957394	NaN	-395.97484982957394	NaN	39.23252041330093	Infinity	17.0	-395.281702649014
161500	-377.49751621217126	NaN	-377.49751621217126	NaN	40.49069087771018	Infinity	17.0	-376.8043690316113
162000	-378.44217339607883	NaN	-378.44217339607883	NaN	51.77209267605074	Infinity	17.0	-377.7490262155189
162500	-375.9608607389479	NaN	-375.9608607389479	NaN	18.64821188471489	Infinity	17.0	-375.2677135583879
163000	-385.52117526062386	NaN	-385.52117526062386	NaN	27.025188596363375	Infinity	17.0	-384.8280280800639
163500	-381.32391076014216	NaN	-381.32391076014216	NaN	11.953738926049493	Infinity	17.0	-380.6307635795822
164000	-376.1684113013161	NaN	-376.1684113013161	NaN	17.370994887489857	Infinity	17.0	-375.47526412075615
164500	-380.6930899577021	NaN	-380.6930899577021	NaN	13.683553305106496	Infinity	17.0	-379.99994277714217
165000	-391.14455564754405	NaN	-391.14455564754405	NaN	33.5159323164723	Infinity	17.0	-390.4514084669841
165500	-389.9323417912153	NaN	-389.9323417912153	NaN	25.018917550975935	Infinity	17.0	-389.2391946106554
166000	-384.251194094926	NaN	-384.251194094926	NaN	25.119878631440628	Infinity	17.0	-383.55804691436606
166500	-371.547850821757	NaN	-371.547850821757	NaN	31.18533206385348	Infinity	17.0	-370.85470364119703
167000	-356.9281898173089	NaN	-356.9281898173089	NaN	17.70971662743069	Infinity	17.0	-356.235042636749
167500	-360.6213643858133	NaN	-360.6213643858133	NaN	42.15804913945802	Infinity	17.0	-359.92821720525336
168000	-363.18068773548714	NaN	-363.18068773548714	NaN	41.506839502666175	Infinity	17.0	-362.4875405549272
168500	-376.0350950166586	NaN	-376.0350950166586	NaN	32.188089904286926	Infinity	17.0	-375.34194783609865
169000	-366.72909929691065	NaN	-366.72909929691065	NaN	31.460382922415327	Infinity	17.0	-366.0359521163507
169500	-368.6620127623636	NaN	-368.6620127623636	NaN	47.97724165202217	Infinity	17.0	-367.96886558180364
170000	-365.24597820345315	NaN	-365.24597820345315	NaN	33.97081201221279	Infinity	17.0	-364.5528310228932
170500	-372.5544513685359	NaN	-372.5544513685359	NaN	24.07179998076891	Infinity	17.0	-371.861304187976
171000	-375.46952707696767	NaN	-375.46952707696767	NaN	55.55136088998615	Infinity	17.0	-374.7763798964077
171500	-367.4731796810736	NaN	-367.4731796810736	NaN	15.77292919371944	Infinity	17.0	-366.78003250051364
172000	-374.518400883304	NaN	-374.518400883304	NaN	24.0435243447877	Infinity	17.0	-373.8252537027441
172500	-379.12654263920905	NaN	-379.12654263920905	NaN	16.68748847713979	Infinity	17.0	-378.4333954586491
173000	-371.03397044453413	NaN	-371.03397044453413	NaN	27.20838547496501	Infinity	17.0	-370.3408232639742
173500	-367.364070749813	NaN	-367.364070749813	NaN	58.56700662834387	Infinity	17.0	-366.67092356925303
174000	-379.37341974038293	NaN	-379.37341974038293	NaN	27.65818156542804	Infinity	17.0	-378.680272559823
174500	-385.1757860641198	NaN	-385.1757860641198	NaN	21.599713208834448	Infinity	17.0	-384.48263888355984
175000	-388.6525597167202	NaN	-388.6525597167202	NaN	26.48001515641434	Infinity	17.0	-387.95941253616024
175500	-392.6111277675093	NaN	-392.6111277675093	NaN	40.649852074821396	Infinity	17.0	-391.91798058694934
176000	-388.44283809203387	NaN	-388.44283809203387	NaN	37.27957461025374	Infinity	17.0	-387.7496909114739
176500	-376.9387572555022	NaN	-376.9387572555022	NaN	25.74594481857316	Infinity	17.0	-376.24561007494225
177000	-385.0009328994788	NaN	-385.0009328994788	NaN	35.850238557286715	Infinity	17.0	-384.30778571891886
177500	-371.1947909793347	NaN	-371.1947909793347	NaN	23.05931874621426	Infinity	17.0	-370.50164379877475
178000	-383.3624713075299	NaN	-383.3624713075299	NaN	49.51851570078782	Infinity	17.0	-382.66932412696997
178500	-386.57368167477443	NaN	-386.57368167477443	NaN	24.554720193756776	Infinity	17.0	-385.8805344942145
179000	-373.8601663935858	NaN	-373.8601663935858	NaN	98.60986697605705	Infinity	17.0	-373.16701921302587
179500	-380.86468336007175	NaN	-380.86468336007175	NaN	36.53996151204276	Infinity	17.0	-380.1715361795118
180000	-375.47700937379307	NaN	-375.47700937379307	NaN	37.73998209019951	Infinity	17.0	-374.7838621932331
180500	-389.9149138789419	NaN	-389.9149138789419	NaN	102.75458084902077	Infinity	17.0	-389.22176669838194
181000	-384.6863342143344	NaN	-384.6863342143344	NaN	28.92461450767858	Infinity	17.0	-383.99318703377446
181500	-381.60951884644015	NaN	-381.60951884644015	NaN	15.51175449035895	Infinity	17.0	-380.9163716658802
